nombre_torneo,nombre_especialidad,nombre_deportista,intento,marca,posicion
Torneo de Colombia,salto con pertiga,Andrew IRWIN,4,663,3
Torneo de Colombia,salto de altura,Yuliya LEVCHENKO,2,261,1
Torneo de Colombia,salto de altura,Mikhail AKIMENKO,2,261,2
Torneo de Colombia,salto de altura,Mariya LASITSKENE,1,261,3
Torneo de Colombia,salto largo,Changzhou HUANG,5,956,1
Torneo de Colombia,salto largo,Malaika MIHAMBO,7,954,2
Torneo de Colombia,salto largo,Zarck VISSER,1,954,3
Torneo de Colombia,salto triple,Patrícia MAMONA,6,1996,1
Torneo de Colombia,salto triple,Will CLAYE,5,1996,2
Torneo de Colombia,salto triple,Yaming ZHU,4,1990,3
Torneo de Comoros,carrera 100 m,Raymond EKEVWO,1,9779,1
Torneo de Comoros,carrera 100 m,Kiara GRANT,1,9791,2
Torneo de Comoros,carrera 100 m,Shelly-Ann FRASER-PRYCE,1,9851,3
Torneo de Comoros,carrera 10000 m,Mohammed AHMED,1,1610587,1
Torneo de Comoros,carrera 10000 m,Yemaneberhan CRIPPA,1,1612178,2
Torneo de Comoros,carrera 10000 m,Agnes Jebet TIROP,1,1615509,3
Torneo de Comoros,carrera 110 m con vallas,Elvira HERMAN,1,12108,1
Torneo de Comoros,carrera 110 m con vallas,Grant HOLLOWAY,1,12157,2
Torneo de Comoros,carrera 110 m con vallas,Pascal MARTINOT-LAGARDE,1,12177,3
Torneo de Comoros,carrera 1500 m,Ayanleh SOULEIMAN,1,208856,1
Torneo de Comoros,carrera 1500 m,Jenny SIMPSON,1,210119,2
Torneo de Comoros,carrera 1500 m,Vincent KIBET,1,210546,3
Torneo de Comoros,carrera 200 m,Shaunae MILLER-UIBO,1,19542,1
Torneo de Comoros,carrera 200 m,Alex WILSON,1,19629,2
Torneo de Comoros,carrera 200 m,Marie-Josée TA LOU,1,19649,3
Torneo de Comoros,carrera 21000 m,Seifu TURA,1,3490252,1
Torneo de Comoros,carrera 21000 m,Roza DEREJE,1,3491743,2
Torneo de Comoros,carrera 21000 m,Julien WANDERS,1,3493616,3
Torneo de Comoros,carrera 3000 m con vallas,Djilali BEDRANI,1,482726,1
Torneo de Comoros,carrera 3000 m con vallas,Abraham KIBIWOT,1,483401,2
Torneo de Comoros,carrera 3000 m con vallas,Gesa Felicitas KRAUSE,1,484077,3
Torneo de Comoros,carrera 400 m,Machel CEDENIO,1,43473,1
Torneo de Comoros,carrera 400 m,Kahmari MONTGOMERY,1,43563,2
Torneo de Comoros,carrera 400 m,Kendall ELLIS,1,43585,3
Torneo de Comoros,carrera 400 m con vallas,TJ HOLMES,1,46094,1
Torneo de Comoros,carrera 400 m con vallas,Sydney MCLAUGHLIN,1,46096,2
Torneo de Comoros,carrera 400 m con vallas,Cassandra TATE,1,46566,3
Torneo de Comoros,carrera 42000 m,Reuben Kiprop KIPYEGO,1,7317626,1
Torneo de Comoros,carrera 42000 m,Workenesh EDESA,1,7385348,2
Torneo de Comoros,carrera 42000 m,Asefa MENGSTU,1,7419987,3
Torneo de Comoros,carrera 5000 m,Jakob INGEBRIGTSEN,1,772822,1
Torneo de Comoros,carrera 5000 m,Gloriah KITE,1,776039,2
Torneo de Comoros,carrera 5000 m,Paul CHELIMO,1,778061,3
Torneo de Comoros,carrera 800 m,Laura MUIR,1,102348,1
Torneo de Comoros,carrera 800 m,Marcin LEWANDOWSKI,1,102402,2
Torneo de Comoros,carrera 800 m,Caster SEMENYA,1,102489,3
Torneo de Comoros,lanzamiento de bala,Ryan CROUSER,7,2512,1
Torneo de Comoros,lanzamiento de bala,Fanny ROOS,6,2512,2
Torneo de Comoros,lanzamiento de bala,Tim NEDOW,2,2512,3
Torneo de Comoros,lanzamiento de disco,Martin WIERIG,2,7895,1
Torneo de Comoros,lanzamiento de disco,Daniel STÅHL,10,7870,2
Torneo de Comoros,lanzamiento de disco,Nadine MÜLLER,1,7823,3
Torneo de Comoros,lanzamiento de jabalina,Oliver HELANDER,10,9956,1
Torneo de Comoros,lanzamiento de jabalina,Martina RATEJ,7,9949,2
Torneo de Comoros,lanzamiento de jabalina,Shiying LIU,8,9898,3
Torneo de Comoros,lanzamiento de martillo,Zalina PETRIVSKAYA,8,8951,1
Torneo de Comoros,lanzamiento de martillo,Sofiya PALKINA,8,8943,2
Torneo de Comoros,lanzamiento de martillo,Özkan BALTACI,1,8935,3
Torneo de Comoros,salto con pertiga,Jennifer SUHR,4,667,1
Torneo de Comoros,salto con pertiga,Zachery BRADFORD,10,665,2
Torneo de Comoros,salto con pertiga,Nikoleta KIRIAKOPOULOU,10,663,3
Torneo de Comoros,salto de altura,Nicola MCDERMOTT,4,260,1
Torneo de Comoros,salto de altura,María Fernanda MURILLO,4,260,2
Torneo de Comoros,salto de altura,Bohdan BONDARENKO,4,260,3
Torneo de Comoros,salto largo,Tajay GAYLE,6,954,1
Torneo de Comoros,salto largo,Shara PROCTOR,4,954,2
Torneo de Comoros,salto largo,Juan Miguel ECHEVARRÍA,7,952,3
Torneo de Comoros,salto triple,Pedro Pablo PICHARDO,1,1994,1
Torneo de Comoros,salto triple,Caterine IBARGUEN,6,1993,2
Torneo de Comoros,salto triple,Kristin GIERISCH,8,1983,3
Torneo de Congo Democratic Republic of the,carrera 100 m,Dina ASHER-SMITH,1,9766,1
Torneo de Congo Democratic Republic of the,carrera 100 m,Shelly-Ann FRASER-PRYCE,1,9767,2
Torneo de Congo Democratic Republic of the,carrera 100 m,Isiah YOUNG,1,9839,3
Torneo de Congo Democratic Republic of the,carrera 10000 m,Abadi HADIS,1,1611827,1
Torneo de Congo Democratic Republic of the,carrera 10000 m,Vincent Kiprotich KIBET,1,1614575,2
Torneo de Congo Democratic Republic of the,carrera 10000 m,Dera DIDA,1,1616260,3
Torneo de Congo Democratic Republic of the,carrera 110 m con vallas,Gabriel CONSTANTINO,1,12108,1
Torneo de Congo Democratic Republic of the,carrera 110 m con vallas,Kendra HARRISON,1,12109,2
Torneo de Congo Democratic Republic of the,carrera 110 m con vallas,Anna COCKRELL,1,12131,3
Torneo de Congo Democratic Republic of the,carrera 1500 m,Stewart MCSWEYN,1,209359,1
Torneo de Congo Democratic Republic of the,carrera 1500 m,George Meitamei MANANGOI,1,209498,2
Torneo de Congo Democratic Republic of the,carrera 1500 m,Eilish MCCOLGAN,1,210156,3
Torneo de Congo Democratic Republic of the,carrera 200 m,Dina ASHER-SMITH,1,19526,1
Torneo de Congo Democratic Republic of the,carrera 200 m,Mujinga KAMBUNDJI,1,19609,2
Torneo de Congo Democratic Republic of the,carrera 200 m,Dafne SCHIPPERS,1,19672,3
Torneo de Congo Democratic Republic of the,carrera 21000 m,Seifu TURA,1,3481150,1
Torneo de Congo Democratic Republic of the,carrera 21000 m,Berehanu TSEGU,1,3487488,2
Torneo de Congo Democratic Republic of the,carrera 21000 m,Yalemzerf YEHUALAW,1,3519340,3
Torneo de Congo Democratic Republic of the,carrera 3000 m con vallas,Gesa Felicitas KRAUSE,1,485460,1
Torneo de Congo Democratic Republic of the,carrera 3000 m con vallas,Stanley Kipkoech KEBENEI,1,486232,2
Torneo de Congo Democratic Republic of the,carrera 3000 m con vallas,Mekides ABEBE,1,486445,3
Torneo de Congo Democratic Republic of the,carrera 400 m,Dalilah MUHAMMAD,1,43618,1
Torneo de Congo Democratic Republic of the,carrera 400 m,Rai BENJAMIN,1,43634,2
Torneo de Congo Democratic Republic of the,carrera 400 m,Sharrika BARNETT,1,43679,3
Torneo de Congo Democratic Republic of the,carrera 400 m con vallas,Rushell CLAYTON,1,46150,1
Torneo de Congo Democratic Republic of the,carrera 400 m con vallas,Sara Slott PETERSEN,1,46447,2
Torneo de Congo Democratic Republic of the,carrera 400 m con vallas,Yasmani COPELLO,1,46463,3
Torneo de Congo Democratic Republic of the,carrera 42000 m,Lonah Chemtai SALPETER,1,7334953,1
Torneo de Congo Democratic Republic of the,carrera 42000 m,Getaneh MOLLA,1,7341832,2
Torneo de Congo Democratic Republic of the,carrera 42000 m,Ashete BEKERE,1,7360466,3
Torneo de Congo Democratic Republic of the,carrera 5000 m,Telahun Haile BEKELE,1,772315,1
Torneo de Congo Democratic Republic of the,carrera 5000 m,Laura WEIGHTMAN,1,774286,2
Torneo de Congo Democratic Republic of the,carrera 5000 m,Joshua CHEPTEGEI,1,775141,3
Torneo de Congo Democratic Republic of the,carrera 800 m,Nelly JEPKOSGEI,1,102159,1
Torneo de Congo Democratic Republic of the,carrera 800 m,Emily Cherotich TUEI,1,102206,2
Torneo de Congo Democratic Republic of the,carrera 800 m,Habitam ALEMU,1,102234,3
Torneo de Congo Democratic Republic of the,lanzamiento de bala,Portious WARREN,3,2519,1
Torneo de Congo Democratic Republic of the,lanzamiento de bala,Dimitriana SURDU,7,2514,2
Torneo de Congo Democratic Republic of the,lanzamiento de bala,Chase EALEY,10,2510,3
Torneo de Congo Democratic Republic of the,lanzamiento de disco,Denia CABALLERO,7,7893,1
Torneo de Congo Democratic Republic of the,lanzamiento de disco,Yang CHEN,3,7840,2
Torneo de Congo Democratic Republic of the,lanzamiento de disco,Ola STUNES ISENE,10,7835,3
Torneo de Congo Democratic Republic of the,lanzamiento de jabalina,Eda TUĞSUZ,1,9923,1
Torneo de Congo Democratic Republic of the,lanzamiento de jabalina,Haruka KITAGUCHI,8,9911,2
Torneo de Congo Democratic Republic of the,lanzamiento de jabalina,Keshorn WALCOTT,8,9892,3
Torneo de Congo Democratic Republic of the,lanzamiento de martillo,Sean DONNELLY,7,8948,1
Torneo de Congo Democratic Republic of the,lanzamiento de martillo,Marcel LOMNICKÝ,4,8927,2
Torneo de Congo Democratic Republic of the,lanzamiento de martillo,Serhiy PEREVOZNIKOV,7,8912,3
Torneo de Congo Democratic Republic of the,salto con pertiga,Michaela MEIJER,4,662,1
Torneo de Congo Democratic Republic of the,salto con pertiga,Katerina STEFANIDI,7,661,2
Torneo de Congo Democratic Republic of the,salto con pertiga,Piotr LISEK,6,659,3
Torneo de Congo Democratic Republic of the,salto de altura,Django LOVETT,5,261,1
Torneo de Congo Democratic Republic of the,salto de altura,Erika KINSEY,8,259,2
Torneo de Congo Democratic Republic of the,salto de altura,Bohdan BONDARENKO,4,258,3
Torneo de Congo Democratic Republic of the,salto largo,Shoutarou SHIROYAMA,8,955,1
Torneo de Congo Democratic Republic of the,salto largo,JuVaughn HARRISON,1,953,2
Torneo de Congo Democratic Republic of the,salto largo,Brittney REESE,4,952,3
Torneo de Congo Democratic Republic of the,salto triple,Thea LAFOND,5,1996,1
Torneo de Congo Democratic Republic of the,salto triple,Jordan Alejandro DÍAZ FORTUN,10,1996,2
Torneo de Congo Democratic Republic of the,salto triple,Christian TAYLOR,9,1992,3
Torneo de Congo Republic of the,carrera 100 m,Dina ASHER-SMITH,1,9771,1
Torneo de Congo Republic of the,carrera 100 m,Dafne SCHIPPERS,1,9776,2
Torneo de Congo Republic of the,carrera 100 m,Abdul Hakim SANI BROWN,1,9787,3
Torneo de Congo Republic of the,carrera 10000 m,Lopez LOMONG,1,1618627,1
Torneo de Congo Republic of the,carrera 10000 m,Mohammed AHMED,1,1620434,2
Torneo de Congo Republic of the,carrera 10000 m,Hellen OBIRI,1,1620853,3
Torneo de Congo Republic of the,carrera 110 m con vallas,Anna COCKRELL,1,12126,1
Torneo de Congo Republic of the,carrera 110 m con vallas,Brianna MCNEAL,1,12133,2
Torneo de Congo Republic of the,carrera 110 m con vallas,Janeek BROWN,1,12172,3
Torneo de Congo Republic of the,carrera 1500 m,Stewart MCSWEYN,1,211022,1
Torneo de Congo Republic of the,carrera 1500 m,Charlie DAVALL GRICE,1,212077,2
Torneo de Congo Republic of the,carrera 1500 m,Shelby HOULIHAN,1,212189,3
Torneo de Congo Republic of the,carrera 200 m,Blessing OKAGBARE,1,19551,1
Torneo de Congo Republic of the,carrera 200 m,Anglerne ANNELUS,1,19666,2
Torneo de Congo Republic of the,carrera 200 m,Shaunae MILLER-UIBO,1,19917,3
Torneo de Congo Republic of the,carrera 21000 m,Andamlak BELIHU,1,3488258,1
Torneo de Congo Republic of the,carrera 21000 m,Caroline Chepkoech KIPKIRUI,1,3493112,2
Torneo de Congo Republic of the,carrera 21000 m,Jemal Yimer MEKONNEN,1,3496403,3
Torneo de Congo Republic of the,carrera 3000 m con vallas,Takele NIGATE,1,481349,1
Torneo de Congo Republic of the,carrera 3000 m con vallas,Norah JERUTO,1,481916,2
Torneo de Congo Republic of the,carrera 3000 m con vallas,Gesa Felicitas KRAUSE,1,484851,3
Torneo de Congo Republic of the,carrera 400 m,Trevor STEWART,1,43799,1
Torneo de Congo Republic of the,carrera 400 m,Jonathan JONES,1,43837,2
Torneo de Congo Republic of the,carrera 400 m,Sydney MCLAUGHLIN,1,43953,3
Torneo de Congo Republic of the,carrera 400 m con vallas,Kori CARTER,1,46143,1
Torneo de Congo Republic of the,carrera 400 m con vallas,Quincy HALL,1,46143,2
Torneo de Congo Republic of the,carrera 400 m con vallas,Abdelmalik LAHOULOU,1,46284,3
Torneo de Congo Republic of the,carrera 42000 m,Mosinet GEREMEW,1,7309664,1
Torneo de Congo Republic of the,carrera 42000 m,Abebe Negewo DEGEFA,1,7311718,2
Torneo de Congo Republic of the,carrera 42000 m,Azmera ABREHA,1,7364018,3
Torneo de Congo Republic of the,carrera 5000 m,Birhanu BALEW,1,774235,1
Torneo de Congo Republic of the,carrera 5000 m,Abadi HADIS,1,775259,2
Torneo de Congo Republic of the,carrera 5000 m,Hawi FEYSA,1,775724,3
Torneo de Congo Republic of the,carrera 800 m,Amel TUKA,1,102064,1
Torneo de Congo Republic of the,carrera 800 m,Ferguson Cheruiyot ROTICH,1,102327,2
Torneo de Congo Republic of the,carrera 800 m,Clayton MURPHY,1,103122,3
Torneo de Congo Republic of the,lanzamiento de bala,Rachel FATHERLY,9,2519,1
Torneo de Congo Republic of the,lanzamiento de bala,Jonathan JONES,8,2518,2
Torneo de Congo Republic of the,lanzamiento de bala,Dimitriana SURDU,6,2517,3
Torneo de Congo Republic of the,lanzamiento de disco,Sam MATTIS,10,7904,1
Torneo de Congo Republic of the,lanzamiento de disco,Valarie ALLMAN,10,7897,2
Torneo de Congo Republic of the,lanzamiento de disco,Kristin PUDENZ,8,7846,3
Torneo de Congo Republic of the,lanzamiento de jabalina,Tatsiana KHALADOVICH,7,9934,1
Torneo de Congo Republic of the,lanzamiento de jabalina,Eda TUĞSUZ,7,9930,2
Torneo de Congo Republic of the,lanzamiento de jabalina,Antti RUUSKANEN,5,9925,3
Torneo de Congo Republic of the,lanzamiento de martillo,Javier CIENFUEGOS,10,8960,1
Torneo de Congo Republic of the,lanzamiento de martillo,Iryna KLYMETS,1,8911,2
Torneo de Congo Republic of the,lanzamiento de martillo,Malwina KOPRON,10,8903,3
Torneo de Congo Republic of the,salto con pertiga,Sandi MORRIS,8,666,1
Torneo de Congo Republic of the,salto con pertiga,Torben BLECH,2,666,2
Torneo de Congo Republic of the,salto con pertiga,Holly BRADSHAW,9,664,3
Torneo de Congo Republic of the,salto de altura,Bohdan BONDARENKO,8,261,1
Torneo de Congo Republic of the,salto de altura,Majd Eddin GHAZAL,6,261,2
Torneo de Congo Republic of the,salto de altura,Michael MASON,3,260,3
Torneo de Congo Republic of the,salto largo,Changzhou HUANG,7,956,1
Torneo de Congo Republic of the,salto largo,Abigail IROZURU,1,953,2
Torneo de Congo Republic of the,salto largo,Shoutarou SHIROYAMA,10,953,3
Torneo de Congo Republic of the,salto triple,Alexis COPELLO,2,1981,1
Torneo de Congo Republic of the,salto triple,Yekaterina KONEVA,8,1977,2
Torneo de Congo Republic of the,salto triple,Tori FRANKLIN,8,1968,3
Torneo de Costa Rica,carrera 100 m,Twanisha TERRY,1,9794,1
Torneo de Costa Rica,carrera 100 m,Marie-Josée TA LOU,1,9806,2
Torneo de Costa Rica,carrera 100 m,Christian COLEMAN,1,9812,3
Torneo de Costa Rica,carrera 10000 m,Jemal Yimer MEKONNEN,1,1610990,1
Torneo de Costa Rica,carrera 10000 m,Abdallah Kibet MANDE,1,1624275,2
Torneo de Costa Rica,carrera 10000 m,Yomif KEJELCHA,1,1628042,3
Torneo de Costa Rica,carrera 110 m con vallas,Kendra HARRISON,1,12163,1
Torneo de Costa Rica,carrera 110 m con vallas,Chanel BRISSETT,1,12165,2
Torneo de Costa Rica,carrera 110 m con vallas,Tonea MARSHALL,1,12215,3
Torneo de Costa Rica,carrera 1500 m,Josh KERR,1,208786,1
Torneo de Costa Rica,carrera 1500 m,Dawit SEYAUM,1,209726,2
Torneo de Costa Rica,carrera 1500 m,Ciara MAGEEAN,1,209737,3
Torneo de Costa Rica,carrera 200 m,Blessing OKAGBARE,1,19534,1
Torneo de Costa Rica,carrera 200 m,Salwa Eid NASER,1,19561,2
Torneo de Costa Rica,carrera 200 m,Teahna DANIELS,1,19633,3
Torneo de Costa Rica,carrera 21000 m,Vivian J. CHERUIYOT,1,3484198,1
Torneo de Costa Rica,carrera 21000 m,Fikadu HAFTU,1,3485349,2
Torneo de Costa Rica,carrera 21000 m,Tsehay GEMECHU,1,3499005,3
Torneo de Costa Rica,carrera 3000 m con vallas,Leonard Kipkemoi BETT,1,481113,1
Torneo de Costa Rica,carrera 3000 m con vallas,Lamecha GIRMA,1,481819,2
Torneo de Costa Rica,carrera 3000 m con vallas,Peruth CHEMUTAI,1,482517,3
Torneo de Costa Rica,carrera 400 m,Salwa Eid NASER,1,43553,1
Torneo de Costa Rica,carrera 400 m,Rai BENJAMIN,1,43662,2
Torneo de Costa Rica,carrera 400 m,Akeem BLOOMFIELD,1,43808,3
Torneo de Costa Rica,carrera 400 m con vallas,Cassandra TATE,1,46162,1
Torneo de Costa Rica,carrera 400 m con vallas,Kyron MCMASTER,1,46242,2
Torneo de Costa Rica,carrera 400 m con vallas,Ludvy VAILLANT,1,46274,3
Torneo de Costa Rica,carrera 42000 m,Roza DEREJE,1,7346241,1
Torneo de Costa Rica,carrera 42000 m,Philemon RONO,1,7350806,2
Torneo de Costa Rica,carrera 42000 m,Ababel YESHANEH,1,7371327,3
Torneo de Costa Rica,carrera 5000 m,Abadi HADIS,1,776866,1
Torneo de Costa Rica,carrera 5000 m,Lopez LOMONG,1,782244,2
Torneo de Costa Rica,carrera 5000 m,Solomon BERIHU,1,782655,3
Torneo de Costa Rica,carrera 800 m,Natoya GOULE,1,102375,1
Torneo de Costa Rica,carrera 800 m,Bryce HOPPEL,1,102559,2
Torneo de Costa Rica,carrera 800 m,Rose Mary ALMANZA,1,102580,3
Torneo de Costa Rica,lanzamiento de bala,Michał HARATYK,6,2513,1
Torneo de Costa Rica,lanzamiento de bala,Chukwuebuka ENEKWECHI,3,2493,2
Torneo de Costa Rica,lanzamiento de bala,Jonathan JONES,1,2492,3
Torneo de Costa Rica,lanzamiento de disco,Mason FINLEY,10,7867,1
Torneo de Costa Rica,lanzamiento de disco,Marike STEINACKER,5,7865,2
Torneo de Costa Rica,lanzamiento de disco,Bin FENG,5,7848,3
Torneo de Costa Rica,lanzamiento de jabalina,Haruka KITAGUCHI,2,9953,1
Torneo de Costa Rica,lanzamiento de jabalina,Maria ANDREJCZYK,2,9942,2
Torneo de Costa Rica,lanzamiento de jabalina,Shivpal SINGH,8,9918,3
Torneo de Costa Rica,lanzamiento de martillo,Hanna SKYDAN,2,8975,1
Torneo de Costa Rica,lanzamiento de martillo,Janee KASSANAVOID,1,8969,2
Torneo de Costa Rica,lanzamiento de martillo,Serhiy PEREVOZNIKOV,3,8864,3
Torneo de Costa Rica,salto con pertiga,Ben BROEDERS,1,667,1
Torneo de Costa Rica,salto con pertiga,Christopher NILSEN,1,666,2
Torneo de Costa Rica,salto con pertiga,Tina ŠUTEJ,7,665,3
Torneo de Costa Rica,salto de altura,Hamish KERR,2,261,1
Torneo de Costa Rica,salto de altura,Anna CHICHEROVA,10,261,2
Torneo de Costa Rica,salto de altura,Nicola MCDERMOTT,9,260,3
Torneo de Costa Rica,salto largo,Shara PROCTOR,1,953,1
Torneo de Costa Rica,salto largo,Brittney REESE,3,952,2
Torneo de Costa Rica,salto largo,Miltiadis TENTOGLOU,8,951,3
Torneo de Costa Rica,salto triple,Jordan Alejandro DÍAZ FORTUN,4,1991,1
Torneo de Costa Rica,salto triple,Ana PELETEIRO,7,1989,2
Torneo de Costa Rica,salto triple,Chengetayi MAPAYA,4,1988,3
Torneo de Croatia,carrera 100 m,Arthur CISSÉ,1,9761,1
Torneo de Croatia,carrera 100 m,Raymond EKEVWO,1,9778,2
Torneo de Croatia,carrera 100 m,Murielle AHOURÉ,1,9808,3
Torneo de Croatia,carrera 10000 m,Molly HUDDLE,1,1609074,1
Torneo de Croatia,carrera 10000 m,Senbere TEFERI,1,1623412,2
Torneo de Croatia,carrera 10000 m,Hellen OBIRI,1,1623516,3
Torneo de Croatia,carrera 110 m con vallas,Sally PEARSON,1,12140,1
Torneo de Croatia,carrera 110 m con vallas,Daniel ROBERTS,1,12175,2
Torneo de Croatia,carrera 110 m con vallas,Tonea MARSHALL,1,12196,3
Torneo de Croatia,carrera 1500 m,Josh KERR,1,209517,1
Torneo de Croatia,carrera 1500 m,Marcin LEWANDOWSKI,1,209939,2
Torneo de Croatia,carrera 1500 m,Sifan HASSAN,1,210230,3
Torneo de Croatia,carrera 200 m,Clarence MUNYAI,1,19618,1
Torneo de Croatia,carrera 200 m,Ramil GULIYEV,1,19651,2
Torneo de Croatia,carrera 200 m,Cravon GILLESPIE,1,19720,3
Torneo de Croatia,carrera 21000 m,Evaline CHIRCHIR,1,3481632,1
Torneo de Croatia,carrera 21000 m,Birhane DIBABA,1,3495141,2
Torneo de Croatia,carrera 21000 m,Ruth CHEPNGETICH,1,3498613,3
Torneo de Croatia,carrera 3000 m con vallas,Nicholas Kiptanui BETT,1,481306,1
Torneo de Croatia,carrera 3000 m con vallas,Anna Emilie MØLLER,1,484680,2
Torneo de Croatia,carrera 3000 m con vallas,Andrew BAYER,1,486116,3
Torneo de Croatia,carrera 400 m,Vernon NORWOOD,1,43541,1
Torneo de Croatia,carrera 400 m,Courtney OKOLO,1,43563,2
Torneo de Croatia,carrera 400 m,Laviai NIELSEN,1,43595,3
Torneo de Croatia,carrera 400 m con vallas,Aminat JAMAL,1,46188,1
Torneo de Croatia,carrera 400 m con vallas,Kyron MCMASTER,1,46233,2
Torneo de Croatia,carrera 400 m con vallas,Ashley SPENCER,1,46247,3
Torneo de Croatia,carrera 42000 m,Ababel YESHANEH,1,7334962,1
Torneo de Croatia,carrera 42000 m,Ashete BEKERE,1,7348681,2
Torneo de Croatia,carrera 42000 m,Worknesh DEGEFA,1,7351651,3
Torneo de Croatia,carrera 5000 m,Abadi HADIS,1,774214,1
Torneo de Croatia,carrera 5000 m,Karissa SCHWEIZER,1,774413,2
Torneo de Croatia,carrera 5000 m,Muktar EDRIS,1,778224,3
Torneo de Croatia,carrera 800 m,Clayton MURPHY,1,102057,1
Torneo de Croatia,carrera 800 m,Collins KIPRUTO,1,102157,2
Torneo de Croatia,carrera 800 m,Ayanleh SOULEIMAN,1,102168,3
Torneo de Croatia,lanzamiento de bala,Ryan CROUSER,6,2519,1
Torneo de Croatia,lanzamiento de bala,Maggie EWEN,1,2506,2
Torneo de Croatia,lanzamiento de bala,Jacko GILL,3,2502,3
Torneo de Croatia,lanzamiento de disco,Laulauga TAUSAGA,6,7903,1
Torneo de Croatia,lanzamiento de disco,Denia CABALLERO,5,7876,2
Torneo de Croatia,lanzamiento de disco,Yelena PANOVA,8,7859,3
Torneo de Croatia,lanzamiento de jabalina,Alexie ALAÏS,3,9961,1
Torneo de Croatia,lanzamiento de jabalina,Sara KOLAK,1,9873,2
Torneo de Croatia,lanzamiento de jabalina,Shiying LIU,5,9837,3
Torneo de Croatia,lanzamiento de martillo,Zheng WANG,6,8987,1
Torneo de Croatia,lanzamiento de martillo,Nick MILLER,4,8971,2
Torneo de Croatia,lanzamiento de martillo,Yevgeniy KOROTOVSKIY,4,8937,3
Torneo de Croatia,salto con pertiga,Tina ŠUTEJ,10,667,1
Torneo de Croatia,salto con pertiga,Ben BROEDERS,10,667,2
Torneo de Croatia,salto con pertiga,Iryna ZHUK,3,665,3
