nombre_torneo,nombre_especialidad,nombre_deportista,marca,intento
Torneo de Chad,carrera 400 m con vallas,Amere LATTIN,46239,1
Torneo de Albania,carrera 10000 m,Mogos TUEMAY,1611543,1
Torneo de Albania,carrera 10000 m,Gete ALEMAYEHU,1622164,1
Torneo de Albania,carrera 10000 m,Senbere TEFERI,1622963,1
Torneo de United Arab Emirates,carrera 1500 m,Samuel TEFERA,209527,1
Torneo de United Arab Emirates,carrera 1500 m,Axumawit EMBAYE,209622,1
Torneo de United Arab Emirates,carrera 1500 m,Genzebe DIBABA,209778,1
Torneo de Seychelles,carrera 200 m,Ramil GULIYEV,19600,1
Torneo de Seychelles,carrera 200 m,Blessing OKAGBARE,19647,1
Torneo de Seychelles,carrera 200 m,Christian COLEMAN,19659,1
Torneo de Gabon,carrera 3000 m con vallas,Genevieve GREGSON,485108,1
Torneo de Gabon,carrera 3000 m con vallas,Soufiane EL BAKKALI,485478,1
Torneo de Gabon,carrera 3000 m con vallas,Hyvin KIYENG,486675,1
Torneo de Micronesia,carrera 42000 m,Kinde ATANAW,7305240,1
Torneo de Micronesia,carrera 42000 m,Ruti AGA,7310423,1
Torneo de Micronesia,carrera 42000 m,Guye Idemo ADOLA,7348352,1
Torneo de Vatican City,carrera 10000 m,Selemon BAREGA,1608676,1
Torneo de Vatican City,carrera 10000 m,Sifan HASSAN,1611239,1
Torneo de Vatican City,carrera 10000 m,Tamirat TOLA,1619318,1
Torneo de Grenada,carrera 1500 m,Marcin LEWANDOWSKI,210837,1
Torneo de Grenada,carrera 1500 m,Sarah MCDONALD,211022,1
Torneo de Grenada,carrera 1500 m,Rababe ARAFI,211060,1
Torneo de Oman,carrera 1500 m,Dawit SEYAUM,208772,1
Torneo de Oman,carrera 1500 m,Jakob INGEBRIGTSEN,209074,1
Torneo de Oman,carrera 1500 m,Vincent KIBET,209559,1
Torneo de Singapore,carrera 100 m,Zharnel HUGHES,9803,1
Torneo de Singapore,carrera 100 m,Jonielle SMITH,9816,1
Torneo de Singapore,carrera 100 m,Shelly-Ann FRASER-PRYCE,9845,1
Torneo de Ecuador,carrera 400 m con vallas,Ashley SPENCER,46099,1
Torneo de Ecuador,carrera 400 m con vallas,Abdelmalik LAHOULOU,46189,1
Torneo de Ecuador,carrera 400 m con vallas,Kori CARTER,46296,1
Torneo de Brunei,carrera 5000 m,Konstanze KLOSTERHALFEN,773077,1
Torneo de Brunei,carrera 5000 m,Matthew CENTROWITZ,775131,1
Torneo de Brunei,carrera 5000 m,Yomif KEJELCHA,775383,1
Torneo de Nicaragua,carrera 800 m,Marco AROP,102206,1
Torneo de Nicaragua,carrera 800 m,Collins KIPRUTO,102406,1
Torneo de Nicaragua,carrera 800 m,Abubaker Haydar ABDALLA,102528,1
Torneo de Congo Democratic Republic of the,carrera 110 m con vallas,Gabriel CONSTANTINO,12108,1
Torneo de Congo Democratic Republic of the,carrera 110 m con vallas,Kendra HARRISON,12109,1
Torneo de Congo Democratic Republic of the,carrera 110 m con vallas,Anna COCKRELL,12131,1
Torneo de Egypt,carrera 21000 m,Leonard LANGAT,3494539,1
Torneo de Egypt,carrera 21000 m,Vivian J. CHERUIYOT,3495065,1
Torneo de Egypt,carrera 21000 m,Brigid KOSGEI,3502058,1
Torneo de Lesotho,carrera 1500 m,Nikki HILTZ,208920,1
Torneo de Lesotho,carrera 1500 m,Winny CHEBET,209147,1
Torneo de Lesotho,carrera 1500 m,Winnie NANYONDO,209413,1
Torneo de Sweden,carrera 200 m,Ivet LALOVA-COLLIO,19524,1
Torneo de Sweden,carrera 200 m,Clarence MUNYAI,19553,1
Torneo de Sweden,carrera 200 m,Michael NORMAN,19655,1
Torneo de Costa Rica,carrera 400 m con vallas,Cassandra TATE,46162,1
Torneo de Costa Rica,carrera 400 m con vallas,Kyron MCMASTER,46242,1
Torneo de Costa Rica,carrera 400 m con vallas,Ludvy VAILLANT,46274,1
Torneo de Canada,carrera 1500 m,Eilish MCCOLGAN,208974,1
Torneo de Canada,carrera 1500 m,Ciara MAGEEAN,209461,1
Torneo de Canada,carrera 1500 m,Ronald KWEMOI,209819,1
Torneo de Niger,carrera 1500 m,Matthew CENTROWITZ,208772,1
Torneo de Niger,carrera 1500 m,Rababe ARAFI,209136,1
Torneo de Niger,carrera 1500 m,Sifan HASSAN,209190,1
Torneo de Virgin Islands (British),carrera 800 m,Michael SARUNI,102311,1
Torneo de Virgin Islands (British),carrera 800 m,Hanna GREEN,102484,1
Torneo de Virgin Islands (British),carrera 800 m,Timothy CHERUIYOT,102962,1
Torneo de Sweden,carrera 110 m con vallas,Sally PEARSON,12114,1
Torneo de Sweden,carrera 110 m con vallas,Nadine VISSER,12116,1
Torneo de Sweden,carrera 110 m con vallas,Chanel BRISSETT,12120,1
Torneo de Comoros,carrera 200 m,Shaunae MILLER-UIBO,19542,1
Torneo de Comoros,carrera 200 m,Alex WILSON,19629,1
Torneo de Comoros,carrera 200 m,Marie-Josée TA LOU,19649,1
Torneo de Macedonia,carrera 200 m,Mujinga KAMBUNDJI,19605,1
Torneo de Macedonia,carrera 200 m,Bernardo BALOYES,19695,1
Torneo de Macedonia,carrera 200 m,Cambrea STURGIS,19738,1
Torneo de Oman,carrera 110 m con vallas,Andrea Carolina VARGAS,12132,1
Torneo de Oman,carrera 110 m con vallas,Daniel ROBERTS,12164,1
Torneo de Oman,carrera 110 m con vallas,Janeek BROWN,12180,1
Torneo de Equatorial Guinea,carrera 21000 m,Evaline CHIRCHIR,3483494,1
Torneo de Equatorial Guinea,carrera 21000 m,Abadi HADIS,3495151,1
Torneo de Equatorial Guinea,carrera 21000 m,Andamlak BELIHU,3498375,1
Torneo de Bahrain,carrera 110 m con vallas,Kendra HARRISON,12123,1
Torneo de Bahrain,carrera 110 m con vallas,Devon ALLEN,12127,1
Torneo de Bahrain,carrera 110 m con vallas,Andrea Carolina VARGAS,12130,1
Torneo de Iran,carrera 800 m,Emmanuel Kipkurui KORIR,101950,1
Torneo de Iran,carrera 800 m,Caster SEMENYA,102076,1
Torneo de Iran,carrera 800 m,Nijel AMOS,102522,1
Torneo de Sudan,carrera 800 m,Winnie NANYONDO,102057,1
Torneo de Sudan,carrera 800 m,Francine NIYONSABA,102144,1
Torneo de Sudan,carrera 800 m,Timothy CHERUIYOT,102615,1
Torneo de South Africa,carrera 5000 m,Muktar EDRIS,773824,1
Torneo de South Africa,carrera 5000 m,Stanley Waithaka MBURU,773907,1
Torneo de South Africa,carrera 5000 m,Selemon BAREGA,778569,1
Torneo de Turkey,carrera 3000 m con vallas,Daisy JEPKEMEI,482440,1
Torneo de Turkey,carrera 3000 m con vallas,Barnabas KIPYEGO,485821,1
Torneo de Turkey,carrera 3000 m con vallas,Hyvin KIYENG,486976,1
Torneo de Kenya,carrera 21000 m,Senbere TEFERI,3495822,1
Torneo de Kenya,carrera 21000 m,Edwin KIPTOO,3509109,1
Torneo de Kenya,carrera 21000 m,Birhane DIBABA,3510144,1
Torneo de Paraguay,carrera 110 m con vallas,Grant HOLLOWAY,12177,1
Torneo de Paraguay,carrera 110 m con vallas,Sergey SHUBENKOV,12231,1
Torneo de Paraguay,carrera 110 m con vallas,Andrea Carolina VARGAS,12250,1
Torneo de Turkmenistan,carrera 110 m con vallas,Omar MCLEOD,12135,1
Torneo de Turkmenistan,carrera 110 m con vallas,Kendell WILLIAMS,12190,1
Torneo de Turkmenistan,carrera 110 m con vallas,Sally PEARSON,12195,1
Torneo de Tonga,carrera 5000 m,Hellen OBIRI,773191,1
Torneo de Tonga,carrera 5000 m,Lilian Kasait RENGERUK,774515,1
Torneo de Tonga,carrera 5000 m,Agnes Jebet TIROP,777809,1
Torneo de Brazil,carrera 400 m con vallas,Lindsay HANEKOM,46261,1
Torneo de Brazil,carrera 400 m con vallas,Kemar MOWATT,46284,1
Torneo de Brazil,carrera 400 m con vallas,Takatoshi ABE,46510,1
Torneo de El Salvador,carrera 3000 m con vallas,Fernando CARRO,482006,1
Torneo de El Salvador,carrera 3000 m con vallas,Andrew BAYER,483305,1
Torneo de El Salvador,carrera 3000 m con vallas,Norah JERUTO,483600,1
Torneo de Vanuatu,carrera 5000 m,Nicholas Kipkorir KIMELI,776552,1
Torneo de Vanuatu,carrera 5000 m,Beatrice CHEPKOECH,780116,1
Torneo de Vanuatu,carrera 5000 m,Muktar EDRIS,780358,1
Torneo de Monaco,carrera 400 m con vallas,Lindsay HANEKOM,46219,1
Torneo de Monaco,carrera 400 m con vallas,Sokwakhana ZAZINI,46412,1
Torneo de Monaco,carrera 400 m con vallas,Zuzana HEJNOVÁ,46494,1
Torneo de Equatorial Guinea,carrera 10000 m,Degitu AZIMERAW,1610703,1
Torneo de Equatorial Guinea,carrera 10000 m,Rhonex KIPRUTO,1618117,1
Torneo de Equatorial Guinea,carrera 10000 m,Dera DIDA,1618977,1
Torneo de Mali,carrera 42000 m,Mare DIBABA,7307122,1
Torneo de Mali,carrera 42000 m,Workenesh EDESA,7335215,1
Torneo de Mali,carrera 42000 m,Eliud KIPCHOGE,7359945,1
Torneo de Northern Ireland,carrera 42000 m,Valary JEMELI,7307622,1
Torneo de Northern Ireland,carrera 42000 m,Mosinet GEREMEW,7329953,1
Torneo de Northern Ireland,carrera 42000 m,Kinde ATANAW,7365918,1
Torneo de Japan,carrera 21000 m,Morris Munene GACHAGA,3481732,1
Torneo de Japan,carrera 21000 m,Stephen KIPROP,3490009,1
Torneo de Japan,carrera 21000 m,Geoffrey KAMWOROR,3490894,1
Torneo de Sweden,carrera 1500 m,Stewart MCSWEYN,208865,1
Torneo de Sweden,carrera 1500 m,Filip INGEBRIGTSEN,209665,1
Torneo de Sweden,carrera 1500 m,Matthew CENTROWITZ,209788,1
Torneo de Vatican City,carrera 110 m con vallas,Freddie CRITTENDEN,12109,1
Torneo de Vatican City,carrera 110 m con vallas,Ronald LEVY,12187,1
Torneo de Vatican City,carrera 110 m con vallas,Wenjun XIE,12232,1
Torneo de Colombia,carrera 200 m,Teahna DANIELS,19549,1
Torneo de Colombia,carrera 200 m,Kenneth BEDNAREK,19616,1
Torneo de Colombia,carrera 200 m,Joseph Paul AMOAH,19638,1
Torneo de Greece,carrera 5000 m,Gloriah KITE,772879,1
Torneo de Greece,carrera 5000 m,Telahun Haile BEKELE,775461,1
Torneo de Greece,carrera 5000 m,Sifan HASSAN,777618,1
Torneo de Cabo Verde,carrera 5000 m,Solomon BERIHU,772481,1
Torneo de Cabo Verde,carrera 5000 m,Konstanze KLOSTERHALFEN,774141,1
Torneo de Cabo Verde,carrera 5000 m,Gloriah KITE,777709,1
Torneo de Romania,carrera 100 m,Tynia GAITHER,9769,1
Torneo de Romania,carrera 100 m,Marie-Josée TA LOU,9778,1
Torneo de Romania,carrera 100 m,Shelly-Ann FRASER-PRYCE,9780,1
Torneo de Puerto Rico,carrera 21000 m,Alemu MEGERTU,3482593,1
Torneo de Puerto Rico,carrera 21000 m,Kibiwott KANDIE,3498056,1
Torneo de Puerto Rico,carrera 21000 m,Edwin KIPTOO,3509271,1
Torneo de Belarus,carrera 3000 m con vallas,Mohamed TINDOUFT,482314,1
Torneo de Belarus,carrera 3000 m con vallas,Celliphine Chepteek CHESPOL,483340,1
Torneo de Belarus,carrera 3000 m con vallas,Colleen QUIGLEY,488028,1
Torneo de Central African Republic,carrera 3000 m con vallas,Nicholas Kiptanui BETT,481271,1
Torneo de Central African Republic,carrera 3000 m con vallas,Abraham KIBIWOT,481538,1
Torneo de Central African Republic,carrera 3000 m con vallas,Winfred Mutile YAVI,483732,1
Torneo de Malawi,carrera 1500 m,Matthew CENTROWITZ,208854,1
Torneo de Malawi,carrera 1500 m,Sarah MCDONALD,209145,1
Torneo de Malawi,carrera 1500 m,Rababe ARAFI,211896,1
Torneo de Cuba,carrera 10000 m,Abadi HADIS,1609130,1
Torneo de Cuba,carrera 10000 m,Mohammed AHMED,1611919,1
Torneo de Cuba,carrera 10000 m,Susan KRUMINS,1615510,1
Torneo de Nepal,carrera 110 m con vallas,Christina CLEMONS,12104,1
Torneo de Nepal,carrera 110 m con vallas,Danielle WILLIAMS,12130,1
Torneo de Nepal,carrera 110 m con vallas,Kendra HARRISON,12162,1
Torneo de Gabon,carrera 200 m,Elaine THOMPSON,19662,1
Torneo de Gabon,carrera 200 m,Shaunae MILLER-UIBO,19716,1
Torneo de Gabon,carrera 200 m,Shelly-Ann FRASER-PRYCE,19768,1
Torneo de Afghanistan,carrera 3000 m con vallas,Genevieve GREGSON,481268,1
Torneo de Afghanistan,carrera 3000 m con vallas,Daisy JEPKEMEI,484617,1
Torneo de Afghanistan,carrera 3000 m con vallas,Anna Emilie MØLLER,485209,1
Torneo de Namibia,carrera 110 m con vallas,Milan TRAJKOVIC,12106,1
Torneo de Namibia,carrera 110 m con vallas,Andrew RILEY,12133,1
Torneo de Namibia,carrera 110 m con vallas,Payton CHADWICK,12138,1
Torneo de Greece,carrera 200 m,Amy HUNT,19501,1
Torneo de Greece,carrera 200 m,Aaron BROWN,19503,1
Torneo de Greece,carrera 200 m,Adam GEMILI,19560,1
Torneo de Guinea,carrera 400 m con vallas,Zuzana HEJNOVÁ,46204,1
Torneo de Guinea,carrera 400 m con vallas,Ashley SPENCER,46521,1
Torneo de Guinea,carrera 400 m con vallas,Tia-Adana BELLE,46587,1
Torneo de Bolivia,carrera 200 m,Noah LYLES,19558,1
Torneo de Bolivia,carrera 200 m,Alex WILSON,19586,1
Torneo de Bolivia,carrera 200 m,Janeek BROWN,19621,1
Torneo de Chile,carrera 5000 m,Lopez LOMONG,773159,1
Torneo de Chile,carrera 5000 m,Solomon BERIHU,773751,1
Torneo de Chile,carrera 5000 m,Muktar EDRIS,773836,1
Torneo de Germany,carrera 200 m,Salwa Eid NASER,19518,1
Torneo de Germany,carrera 200 m,Joseph Paul AMOAH,19578,1
Torneo de Germany,carrera 200 m,Andrew HUDSON,19606,1
Torneo de Portugal,carrera 42000 m,Asefa MENGSTU,7318389,1
Torneo de Portugal,carrera 42000 m,Ruth CHEPNGETICH,7353041,1
Torneo de Portugal,carrera 42000 m,Reuben Kiprop KIPYEGO,7360383,1
Torneo de Azerbaijan,carrera 5000 m,Caroline Chepkoech KIPKIRUI,773681,1
Torneo de Azerbaijan,carrera 5000 m,Jakob INGEBRIGTSEN,775362,1
Torneo de Azerbaijan,carrera 5000 m,Fantu WORKU,777532,1
Torneo de Portugal,carrera 800 m,Jackline WAMBUI,101939,1
Torneo de Portugal,carrera 800 m,Cornelius TUWEI,102072,1
Torneo de Portugal,carrera 800 m,Hanna GREEN,102529,1
Torneo de Honduras,carrera 42000 m,Ruth CHEPNGETICH,7308274,1
Torneo de Honduras,carrera 42000 m,Worknesh DEGEFA,7314811,1
Torneo de Honduras,carrera 42000 m,Reuben Kiprop KIPYEGO,7333072,1
Torneo de Afghanistan,carrera 400 m,Salwa Eid NASER,43468,1
Torneo de Afghanistan,carrera 400 m,Vernon NORWOOD,43604,1
Torneo de Afghanistan,carrera 400 m,Shericka JACKSON,43695,1
Torneo de Grenada,carrera 3000 m con vallas,Karoline Bjerkeli GRØVDAL,481743,1
Torneo de Grenada,carrera 3000 m con vallas,Gesa Felicitas KRAUSE,482272,1
Torneo de Grenada,carrera 3000 m con vallas,Mercy CHEPKURUI,483857,1
Torneo de Bhutan,carrera 21000 m,Lonah Chemtai SALPETER,3482322,1
Torneo de Bhutan,carrera 21000 m,Alemu MEGERTU,3482891,1
Torneo de Bhutan,carrera 21000 m,Abadi HADIS,3491403,1
Torneo de Saint Kitts and Nevis,carrera 5000 m,Karissa SCHWEIZER,774585,1
Torneo de Saint Kitts and Nevis,carrera 5000 m,Edward Zakayo PINGUA,775325,1
Torneo de Saint Kitts and Nevis,carrera 5000 m,Lilian Kasait RENGERUK,775434,1
Torneo de Moldova,carrera 5000 m,Letesenbet GIDEY,772755,1
Torneo de Moldova,carrera 5000 m,Gloriah KITE,773195,1
Torneo de Moldova,carrera 5000 m,William KINCAID,775240,1
Torneo de Barbados,carrera 5000 m,Hellen OBIRI,772461,1
Torneo de Barbados,carrera 5000 m,Eva CHERONO,772723,1
Torneo de Barbados,carrera 5000 m,Fantu WORKU,772981,1
Torneo de Armenia,carrera 10000 m,Agnes Jebet TIROP,1610776,1
Torneo de Armenia,carrera 10000 m,Tsehay GEMECHU,1611295,1
Torneo de Armenia,carrera 10000 m,Tsigie GEBRESELAMA,1611895,1
Torneo de Congo Republic of the,carrera 100 m,Dina ASHER-SMITH,9771,1
Torneo de Congo Republic of the,carrera 100 m,Dafne SCHIPPERS,9776,1
Torneo de Congo Republic of the,carrera 100 m,Abdul Hakim SANI BROWN,9787,1
Torneo de Honduras,carrera 3000 m con vallas,Norah JERUTO,481044,1
Torneo de Honduras,carrera 3000 m con vallas,Winfred Mutile YAVI,485304,1
Torneo de Honduras,carrera 3000 m con vallas,Benjamin KIGEN,485614,1
Torneo de Jamaica,carrera 5000 m,Hagos GEBRHIWET,773553,1
Torneo de Jamaica,carrera 5000 m,Stanley Waithaka MBURU,774361,1
Torneo de Jamaica,carrera 5000 m,Laura WEIGHTMAN,776198,1
Torneo de Serbia,carrera 10000 m,Netsanet GUDETA,1611167,1
Torneo de Serbia,carrera 10000 m,Berehanu TSEGU,1620216,1
Torneo de Serbia,carrera 10000 m,Emily SISSON,1630955,1
Torneo de Cyprus,carrera 10000 m,Solomon BERIHU,1611555,1
Torneo de Cyprus,carrera 10000 m,Tamirat TOLA,1614008,1
Torneo de Cyprus,carrera 10000 m,Yomif KEJELCHA,1619942,1
Torneo de Equatorial Guinea,carrera 800 m,Natalya PRYSHCHEPA,102046,1
Torneo de Equatorial Guinea,carrera 800 m,Caster SEMENYA,102116,1
Torneo de Equatorial Guinea,carrera 800 m,Collins KIPRUTO,102440,1
Torneo de Zambia,carrera 400 m con vallas,Patryk DOBEK,46113,1
Torneo de Zambia,carrera 400 m con vallas,Cassandra TATE,46213,1
Torneo de Zambia,carrera 400 m con vallas,Zuzana HEJNOVÁ,46261,1
Torneo de Micronesia,carrera 5000 m,Laura WEIGHTMAN,773742,1
Torneo de Micronesia,carrera 5000 m,Fantu WORKU,776656,1
Torneo de Micronesia,carrera 5000 m,Hellen OBIRI,776819,1
Torneo de Ethiopia,carrera 800 m,Collins KIPRUTO,101985,1
Torneo de Ethiopia,carrera 800 m,Habitam ALEMU,102375,1
Torneo de Ethiopia,carrera 800 m,Abubaker Haydar ABDALLA,102442,1
Torneo de Portugal,carrera 3000 m con vallas,Zita KÁCSER,482048,1
Torneo de Portugal,carrera 3000 m con vallas,Hyvin KIYENG,482381,1
Torneo de Portugal,carrera 3000 m con vallas,Soufiane EL BAKKALI,485376,1
Torneo de South Sudan,carrera 1500 m,Sifan HASSAN,208771,1
Torneo de South Sudan,carrera 1500 m,Shannon OSIKA,209273,1
Torneo de South Sudan,carrera 1500 m,Winny CHEBET,210536,1
Torneo de Mozambique,carrera 3000 m con vallas,Beatrice CHEPKOECH,483914,1
Torneo de Mozambique,carrera 3000 m con vallas,Karoline Bjerkeli GRØVDAL,487000,1
Torneo de Mozambique,carrera 3000 m con vallas,Fernando CARRO,487939,1
Torneo de Comoros,carrera 100 m,Raymond EKEVWO,9779,1
Torneo de Comoros,carrera 100 m,Kiara GRANT,9791,1
Torneo de Comoros,carrera 100 m,Shelly-Ann FRASER-PRYCE,9851,1
Torneo de Palau,carrera 42000 m,Titus EKIRU,7307897,1
Torneo de Palau,carrera 42000 m,Herpasa NEGASA,7308580,1
Torneo de Palau,carrera 42000 m,Azmera ABREHA,7311781,1
Torneo de Eritrea,carrera 10000 m,Hagos GEBRHIWET,1608136,1
Torneo de Eritrea,carrera 10000 m,Hellen OBIRI,1608470,1
Torneo de Eritrea,carrera 10000 m,Marielle HALL,1609957,1
Torneo de Thailand,carrera 200 m,Noah LYLES,19647,1
Torneo de Thailand,carrera 200 m,Marie-Josée TA LOU,19830,1
Torneo de Thailand,carrera 200 m,Cambrea STURGIS,19868,1
Torneo de Vietnam,carrera 110 m con vallas,Kendell WILLIAMS,12100,1
Torneo de Vietnam,carrera 110 m con vallas,Wilhem BELOCIAN,12112,1
Torneo de Vietnam,carrera 110 m con vallas,Andrea Carolina VARGAS,12128,1
Torneo de Malawi,carrera 110 m con vallas,Andrew POZZI,12289,1
Torneo de Malawi,carrera 110 m con vallas,Anna COCKRELL,12296,1
Torneo de Malawi,carrera 110 m con vallas,Nadine VISSER,12340,1
Torneo de Sierra Leone,carrera 100 m,Abdul Hakim SANI BROWN,9765,1
Torneo de Sierra Leone,carrera 100 m,Raymond EKEVWO,9768,1
Torneo de Sierra Leone,carrera 100 m,Kiara GRANT,9853,1
Torneo de Solomon Islands,carrera 21000 m,Solomon BERIHU,3499563,1
Torneo de Solomon Islands,carrera 21000 m,Tsehay GEMECHU,3512875,1
Torneo de Solomon Islands,carrera 21000 m,Lonah Chemtai SALPETER,3520378,1
Torneo de Mongolia,carrera 400 m,Nathan STROTHER,43499,1
Torneo de Mongolia,carrera 400 m,Salwa Eid NASER,43564,1
Torneo de Mongolia,carrera 400 m,Abderrahman SAMBA,43600,1
Torneo de Nepal,carrera 100 m,Yongli WEI,9787,1
Torneo de Nepal,carrera 100 m,Christian COLEMAN,9792,1
Torneo de Nepal,carrera 100 m,Jonielle SMITH,9859,1
Torneo de Libya,carrera 800 m,Francine NIYONSABA,101892,1
Torneo de Libya,carrera 800 m,Amel TUKA,102118,1
Torneo de Libya,carrera 800 m,Donavan BRAZIER,102254,1
Torneo de Iran,carrera 400 m con vallas,Takatoshi ABE,46132,1
Torneo de Iran,carrera 400 m con vallas,TJ HOLMES,46149,1
Torneo de Iran,carrera 400 m con vallas,Dalilah MUHAMMAD,46320,1
Torneo de Egypt,carrera 5000 m,Telahun Haile BEKELE,773209,1
Torneo de Egypt,carrera 5000 m,Muktar EDRIS,774619,1
Torneo de Egypt,carrera 5000 m,Joshua CHEPTEGEI,779995,1
Torneo de Andorra,carrera 10000 m,Andamlak BELIHU,1614474,1
Torneo de Andorra,carrera 10000 m,Mohammed AHMED,1628593,1
Torneo de Andorra,carrera 10000 m,Lopez LOMONG,1629051,1
Torneo de Romania,carrera 10000 m,Stewart MCSWEYN,1608543,1
Torneo de Romania,carrera 10000 m,Berehanu TSEGU,1611961,1
Torneo de Romania,carrera 10000 m,Hellen OBIRI,1624592,1
Torneo de Benin,carrera 3000 m con vallas,Barnabas KIPYEGO,481556,1
Torneo de Benin,carrera 3000 m con vallas,Mercy CHEPKURUI,482769,1
Torneo de Benin,carrera 3000 m con vallas,Courtney FRERICHS,485108,1
Torneo de Benin,carrera 10000 m,Solomon BERIHU,1608967,1
Torneo de Benin,carrera 10000 m,Netsanet GUDETA,1611270,1
Torneo de Benin,carrera 10000 m,Abadi HADIS,1611986,1
Torneo de Iran,carrera 100 m,Twanisha TERRY,9800,1
Torneo de Iran,carrera 100 m,Teahna DANIELS,9832,1
Torneo de Iran,carrera 100 m,Elaine THOMPSON,9856,1
Torneo de Mauritania,carrera 1500 m,Konstanze KLOSTERHALFEN,210002,1
Torneo de Mauritania,carrera 1500 m,Jakob INGEBRIGTSEN,210512,1
Torneo de Mauritania,carrera 1500 m,Charlie DAVALL GRICE,210545,1
Torneo de Trinidad and Tobago,carrera 100 m,Mario BURKE,9784,1
Torneo de Trinidad and Tobago,carrera 100 m,Aleia HOBBS,9807,1
Torneo de Trinidad and Tobago,carrera 100 m,Mujinga KAMBUNDJI,9818,1
Torneo de Italy,carrera 3000 m con vallas,Conseslus KIPRUTO,481433,1
Torneo de Italy,carrera 3000 m con vallas,Barnabas KIPYEGO,481634,1
Torneo de Italy,carrera 3000 m con vallas,Chala BEYO,483448,1
Torneo de Cabo Verde,carrera 400 m,Trevor STEWART,43465,1
Torneo de Cabo Verde,carrera 400 m,Nathan STROTHER,43490,1
Torneo de Cabo Verde,carrera 400 m,Galefele MOROKO,43555,1
Torneo de Solomon Islands,carrera 100 m,Raymond EKEVWO,9791,1
Torneo de Solomon Islands,carrera 100 m,Christian COLEMAN,9819,1
Torneo de Solomon Islands,carrera 100 m,Elaine THOMPSON,9875,1
Torneo de Ghana,carrera 800 m,Clayton MURPHY,102158,1
Torneo de Ghana,carrera 800 m,Wesley VÁZQUEZ,102597,1
Torneo de Ghana,carrera 800 m,Jonathan KITILIT,102657,1
Torneo de Chad,carrera 3000 m con vallas,Genevieve GREGSON,481076,1
Torneo de Chad,carrera 3000 m con vallas,Luiza GEGA,481859,1
Torneo de Chad,carrera 3000 m con vallas,Colleen QUIGLEY,482422,1
Torneo de Peru,carrera 100 m,ShaCarri RICHARDSON,9827,1
Torneo de Peru,carrera 100 m,Justin GATLIN,9836,1
Torneo de Peru,carrera 100 m,Christian COLEMAN,9843,1
Torneo de South Korea,carrera 100 m,Kiara GRANT,9787,1
Torneo de South Korea,carrera 100 m,Divine ODUDURU,9811,1
Torneo de South Korea,carrera 100 m,Carina HORN,9826,1
Torneo de Lesotho,carrera 42000 m,Workenesh EDESA,7308402,1
Torneo de Lesotho,carrera 42000 m,Shura KITATA,7311127,1
Torneo de Lesotho,carrera 42000 m,Getaneh MOLLA,7351239,1
Torneo de Afghanistan,carrera 5000 m,Eilish MCCOLGAN,773867,1
Torneo de Afghanistan,carrera 5000 m,Tsehay GEMECHU,774258,1
Torneo de Afghanistan,carrera 5000 m,Yomif KEJELCHA,774413,1
Torneo de Trinidad and Tobago,carrera 200 m,Beth DOBBIN,19579,1
Torneo de Trinidad and Tobago,carrera 200 m,Blessing OKAGBARE,19612,1
Torneo de Trinidad and Tobago,carrera 200 m,Clarence MUNYAI,19660,1
Torneo de Austria,carrera 400 m,Aminatou SEYNI,43840,1
Torneo de Austria,carrera 400 m,Laviai NIELSEN,43990,1
